"model","chunk_words","overlap_words","k","split","question_id","question","expected_pages","evidence_hit","page_hit","first_evidence_rank","first_page_rank","reciprocal_rank","embedding_dimension","model_context_tokens","index_chunks","document_embedding_seconds","query_embedding_seconds","retrieval_ms_per_question"
"embeddinggemma","400","100","10","development","Q026","Why is a separate history tensor introduced for hardening rather than using plastic strain alone?","405","True","True","2","2","0.5","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","test","Q027","Why do granular and brittle skeletons require different plasticity models from metals?","407,408","False","False","6","6","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","test","Q027","Why do granular and brittle skeletons require different plasticity models from metals?","407,408","False","False","6","6","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","test","Q027","Why do granular and brittle skeletons require different plasticity models from metals?","407,408","False","False","6","6","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","test","Q027","Why do granular and brittle skeletons require different plasticity models from metals?","407,408","True","True","6","6","0.16666666666666666","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","development","Q028","What practical advantage does the proposed single-surface yield condition have over a cap model?","410","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","development","Q028","What practical advantage does the proposed single-surface yield condition have over a cap model?","410","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","development","Q028","What practical advantage does the proposed single-surface yield condition have over a cap model?","410","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","development","Q028","What practical advantage does the proposed single-surface yield condition have over a cap model?","410","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","development","Q029","How does the information needed for elastic response differ from that needed for plastic response in porous media?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","test","Q030","What four ingredients form the classical plasticity framework described for porous skeletons?","407","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","development","Q031","Which Mohr-Coulomb parameter can be used to describe the hardening process?","411","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","development","Q032","Why is a plastic-potential flow rule common in geomechanical software despite its drawbacks?","414","True","True","1","1","1.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","False","False","5","4","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","False","False","5","4","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","True","True","5","4","0.2","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","test","Q033","What transport processes follow the constitutive relation for an incompressible viscous fluid in a rigid porous solid?","418","True","True","5","4","0.2","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","1","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","False","True","","1","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","3","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","False","True","","1","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","5","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","False","True","","1","0.0","768","2048","190","74.482907","2.780771","0.004191"
"embeddinggemma","400","100","10","development","Q034","How should capillary and friction forces enter the local momentum balance of a saturated porous medium?","428,429","False","True","","1","0.0","768","2048","190","74.482907","2.780771","0.004191"
